$a,$b,$c,$d,$e,$f,$g,$h,$i,$j,$k,$l,$m,$n,$<1,$<2,$<3
thr,mc,1.39367468,90,40,1,2500,870,4,3000,8192,10000,1000000,1000000,5.366617346,0.1,6150.212771
thr,mc,1.39367468,90,60,1,2500,870,4,3000,8192,10000,1000000,1000000,8.273156283,0.1,7008.8
thr,mc,1.39367468,90,80,1,2500,870,4,3000,8192,10000,1000000,1000000,11.20455442,0.1,7775.346316
thr,mc,1.39367468,100,20,1,2500,870,4,3000,8192,10000,1000000,1000000,2.686939121,0.1,5569.549897
thr,mc,1.39367468,100,40,1,2500,870,4,3000,8192,10000,1000000,1000000,5.366617346,0.1,6026.544731
thr,mc,1.39367468,100,60,1,2500,870,4,3000,8192,10000,1000000,1000000,8.273156283,0.1,6785.611111
thr,mc,1.39367468,100,80,1,2500,870,4,3000,8192,10000,1000000,1000000,11.20455442,0.1,7452.643256
thr,mc,1.39367468,100,100,1,2500,870,4,3000,8192,10000,1000000,1000000,13.90022853,0.1,8062.800488
thr,mc,1.39367468,20,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114416,0.1,8249.314118
thr,mc,1.39367468,30,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114416,0.1,7045.901481
thr,mc,1.39367468,40,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114416,0.1,6492.982162
thr,mc,1.39367468,40,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,7892.807879
thr,mc,1.39367468,50,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114416,0.1,6175.34766
thr,mc,1.39367468,50,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,7220.085116
thr,mc,1.39367468,60,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114416,0.1,5969.16386
thr,mc,1.39367468,60,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6801.22
thr,mc,1.39367468,60,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,8177.285306
thr,mc,1.39367468,70,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114416,0.1,5824.527463
thr,mc,1.39367468,70,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6515.327937
thr,mc,1.39367468,70,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,7638.779322
thr,mc,1.39367468,80,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114416,0.1,5717.458961
thr,mc,1.39367468,80,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6307.762466
thr,mc,1.39367468,80,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,7256.362029
thr,mc,1.39367468,80,80,1,2500,870,4,4000,8192,10000,1000000,1000000,11.04088359,0.1,8090.943077
thr,mc,1.39367468,90,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114416,0.1,5635.003908
thr,mc,1.39367468,90,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6150.212771
thr,mc,1.39367468,90,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,6970.759241
thr,mc,1.39367468,90,80,1,2500,870,4,4000,8192,10000,1000000,1000000,11.04088359,0.1,7678.830667
thr,mc,1.39367468,100,20,1,2500,870,4,4000,8192,10000,1000000,1000000,2.616114416,0.1,5569.549897
thr,mc,1.39367468,100,40,1,2500,870,4,4000,8192,10000,1000000,1000000,5.225962846,0.1,6026.544731
thr,mc,1.39367468,100,60,1,2500,870,4,4000,8192,10000,1000000,1000000,8.303731857,0.1,6749.336854
thr,mc,1.39367468,100,80,1,2500,870,4,4000,8192,10000,1000000,1000000,11.04088359,0.1,7363.685882
thr,mc,1.39367468,100,100,1,2500,870,4,4000,8192,10000,1000000,1000000,13.66499188,0.1,8123.776098
thr,mc,1.39367468,40,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.036344514,0.106276037,7447.294839
thr,mc,1.39367468,50,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.036344514,0.106276037,6850.418049
thr,mc,1.39367468,60,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.036344514,0.106276037,6487.610588
thr,mc,1.39367468,70,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.036344514,0.106276037,6243.756393
thr,mc,1.39367468,80,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.036344514,0.106276037,6068.593521
thr,mc,1.39367468,80,80,1,2000,1740,2,2660,4096,10000,1000000,1000000,12.20102262,0.094049235,7918.565
thr,mc,1.39367468,90,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.036344514,0.106276037,5936.680741
thr,mc,1.39367468,90,80,1,2000,1740,2,2660,4096,10000,1000000,1000000,12.20102262,0.094049235,7524.177838
thr,mc,1.39367468,100,40,1,2000,1740,2,2660,4096,10000,1000000,1000000,6.036344514,0.106276037,5833.75978
thr,mc,1.39367468,100,80,1,2000,1740,2,2660,4096,10000,1000000,1000000,12.20102262,0.094049235,7223.692381
thr,mc,1.39367468,100,100,1,2000,1740,2,2660,4096,10000,1000000,1000000,15.12283085,0.097433362,7840.44
thr,mc,1.39367468,20,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637308529,0.1,8263.234118
thr,mc,1.39367468,30,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637308529,0.1,7054.665926
thr,mc,1.39367468,40,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637308529,0.1,6499.377838
thr,mc,1.39367468,40,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,8209.758182
thr,mc,1.39367468,50,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637308529,0.1,6180.382553
thr,mc,1.39367468,50,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,7463.326047
thr,mc,1.39367468,60,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637308529,0.1,5973.315439
thr,mc,1.39367468,60,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,6998.566415
thr,mc,1.39367468,60,60,1,2000,1740,4,3000,8192,10000,1000000,1000000,8.247913176,0.1,8089.16449
thr,mc,1.39367468,70,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637308529,0.1,5828.059403
thr,mc,1.39367468,70,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,6681.349524
thr,mc,1.39367468,70,60,1,2000,1740,4,3000,8192,10000,1000000,1000000,8.247913176,0.1,7565.594237
thr,mc,1.39367468,80,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637308529,0.1,5720.532208
thr,mc,1.39367468,80,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,6451.04137
thr,mc,1.39367468,80,60,1,2000,1740,4,3000,8192,10000,1000000,1000000,8.247913176,0.1,7193.783478
thr,mc,1.39367468,80,80,1,2000,1740,4,3000,8192,10000,1000000,1000000,11.00380944,0.1,8027.94
thr,mc,1.39367468,90,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637308529,0.1,5637.723908
thr,mc,1.39367468,90,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,6276.229157
thr,mc,1.39367468,90,60,1,2000,1740,4,3000,8192,10000,1000000,1000000,8.247913176,0.1,6916.102025
thr,mc,1.39367468,90,80,1,2000,1740,4,3000,8192,10000,1000000,1000000,11.00380944,0.1,7624.228
thr,mc,1.39367468,100,20,1,2000,1740,4,3000,8192,10000,1000000,1000000,2.637308529,0.1,5571.989485
thr,mc,1.39367468,100,40,1,2000,1740,4,3000,8192,10000,1000000,1000000,5.507022393,0.1,6139.010968
thr,mc,1.39367468,100,60,1,2000,1740,4,3000,8192,10000,1000000,1000000,8.247913176,0.1,6700.820899
thr,mc,1.39367468,100,80,1,2000,1740,4,3000,8192,10000,1000000,1000000,11.00380944,0.1,7315.507059
thr,mc,1.39367468,100,100,1,2000,1740,4,3000,8192,10000,1000000,1000000,13.65005066,0.1,8220.711084
thr,mc,1.39367468,20,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.579390743,0.1,8263.234118
thr,mc,1.39367468,30,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.579390743,0.1,7054.665926
thr,mc,1.39367468,40,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.579390743,0.1,6499.377838
thr,mc,1.39367468,40,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.153209912,0.1,7906.727879
thr,mc,1.39367468,50,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.579390743,0.1,6180.382553
thr,mc,1.39367468,50,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.153209912,0.1,7230.767907
thr,mc,1.39367468,60,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.579390743,0.1,5973.315439
thr,mc,1.39367468,60,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.153209912,0.1,6809.88717
thr,mc,1.39367468,60,60,1,2000,1740,4,4000,8192,10000,1000000,1000000,7.95776398,0.1,7987.123673
thr,mc,1.39367468,70,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.579390743,0.1,5828.059403
thr,mc,1.39367468,70,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.153209912,0.1,6522.619365
thr,mc,1.39367468,70,60,1,2000,1740,4,4000,8192,10000,1000000,1000000,7.95776398,0.1,7480.848475
thr,mc,1.39367468,80,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.579390743,0.1,5720.532208
thr,mc,1.39367468,80,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.153209912,0.1,6314.055068
thr,mc,1.39367468,80,60,1,2000,1740,4,4000,8192,10000,1000000,1000000,7.95776398,0.1,7121.31971
thr,mc,1.39367468,80,80,1,2000,1740,4,4000,8192,10000,1000000,1000000,10.53934918,0.1,8058.24303
thr,mc,1.39367468,90,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.579390743,0.1,5637.723908
thr,mc,1.39367468,90,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.153209912,0.1,6155.747229
thr,mc,1.39367468,90,60,1,2000,1740,4,4000,8192,10000,1000000,1000000,7.95776398,0.1,6852.810886
thr,mc,1.39367468,90,80,1,2000,1740,4,4000,8192,10000,1000000,1000000,10.53934918,0.1,7655.855789
thr,mc,1.39367468,100,20,1,2000,1740,4,4000,8192,10000,1000000,1000000,2.579390743,0.1,5571.989485
thr,mc,1.39367468,100,40,1,2000,1740,4,4000,8192,10000,1000000,1000000,5.153209912,0.1,6031.484086
thr,mc,1.39367468,100,60,1,2000,1740,4,4000,8192,10000,1000000,1000000,7.95776398,0.1,6644.641124
thr,mc,1.39367468,100,80,1,2000,1740,4,4000,8192,10000,1000000,1000000,10.53934918,0.1,7347.046977
thr,mc,1.39367468,100,100,1,2000,1740,4,4000,8192,10000,1000000,1000000,13.12353537,0.1,8100.229157
thr,mc,1.39367468,20,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.772131382,0.080465247,7527.94
thr,mc,1.39367468,30,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.772131382,0.080465247,6555.693846
thr,mc,1.39367468,40,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.772131382,0.080465247,6123.584444
thr,mc,1.39367468,40,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.406707741,0.127403567,8116.175294
thr,mc,1.39367468,50,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.772131382,0.080465247,5879.348696
thr,mc,1.39367468,50,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.406707741,0.127403567,7407.976364
thr,mc,1.39367468,60,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.772131382,0.080465247,5722.34
thr,mc,1.39367468,60,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.406707741,0.127403567,6962.073333
thr,mc,1.39367468,60,60,1,1000,1740,2,1860,4096,10000,1000000,1000000,8.532236888,0.096427094,8227.94
thr,mc,1.39367468,70,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.772131382,0.080465247,5612.909697
thr,mc,1.39367468,70,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.406707741,0.127403567,6655.515
thr,mc,1.39367468,70,60,1,1000,1740,2,1860,4096,10000,1000000,1000000,8.532236888,0.096427094,7689.966667
thr,mc,1.39367468,80,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.772131382,0.080465247,5532.276842
thr,mc,1.39367468,80,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.406707741,0.127403567,6431.81027
thr,mc,1.39367468,80,60,1,1000,1740,2,1860,4096,10000,1000000,1000000,8.532236888,0.096427094,7305.7
thr,mc,1.39367468,80,80,1,1000,1740,2,1860,4096,10000,1000000,1000000,11.55221031,0.104017129,8209.758182
thr,mc,1.39367468,90,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.772131382,0.080465247,5470.395814
thr,mc,1.39367468,90,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.406707741,0.127403567,6261.368571
thr,mc,1.39367468,90,60,1,1000,1740,2,1860,4096,10000,1000000,1000000,8.532236888,0.096427094,7017.5
thr,mc,1.39367468,90,80,1,1000,1740,2,1860,4096,10000,1000000,1000000,11.55221031,0.104017129,7787.434737
thr,mc,1.39367468,100,20,1,1000,1740,2,1860,4096,10000,1000000,1000000,2.772131382,0.080465247,5421.406667
thr,mc,1.39367468,100,40,1,1000,1740,2,1860,4096,10000,1000000,1000000,5.406707741,0.127403567,6127.191064
thr,mc,1.39367468,100,60,1,1000,1740,2,1860,4096,10000,1000000,1000000,8.532236888,0.096427094,6793.344444
thr,mc,1.39367468,100,80,1,1000,1740,2,1860,4096,10000,1000000,1000000,11.55221031,0.104017129,7463.326047
thr,mc,1.39367468,100,100,1,1000,1740,2,1860,4096,10000,1000000,1000000,14.09636593,0.100037538,8242.225714
thr,mc,1.39367468,20,20,1,1000,1740,2,2660,4096,10000,1000000,1000000,2.667279861,0.1,8263.234118
thr,mc,1.39367468,30,20,1,1000,1740,2,2660,4096,10000,1000000,1000000,2.667279861,0.1,7054.665926
thr,mc,1.39367468,40,20,1,1000,1740,2,2660,4096,10000,1000000,1000000,2.667279861,0.1,6499.377838
thr,mc,1.39367468,40,40,1,1000,1740,2,2660,4096,10000,1000000,1000000,5.205670184,0.1,8116.175294
thr,mc,1.39367468,50,20,1,1000,1740,2,2660,4096,10000,1000000,1000000,2.667279861,0.1,6180.382553
thr,mc,1.39367468,50,40,1,1000,1740,2,2660,4096,10000,1000000,1000000,5.205670184,0.1,7407.976364
thr,mc,1.39367468,60,20,1,1000,1740,2,2660,4096,10000,1000000,1000000,2.667279861,0.1,5973.315439
thr,mc,1.39367468,60,40,1,1000,1740,2,2660,4096,10000,1000000,1000000,5.205670184,0.1,6962.073333
thr,mc,1.39367468,60,60,1,1000,1740,2,2660,4096,10000,1000000,1000000,8.214923257,0.1,8227.94
thr,mc,1.39367468,70,20,1,1000,1740,2,2660,4096,10000,1000000,1000000,2.667279861,0.1,5828.059403
thr,mc,1.39367468,70,40,1,1000,1740,2,2660,4096,10000,1000000,1000000,5.205670184,0.1,6655.515
thr,mc,1.39367468,70,60,1,1000,1740,2,2660,4096,10000,1000000,1000000,8.214923257,0.1,7689.966667
thr,mc,1.39367468,80,20,1,1000,1740,2,2660,4096,10000,1000000,1000000,2.667279861,0.1,5720.532208
thr,mc,1.39367468,80,40,1,1000,1740,2,2660,4096,10000,1000000,1000000,5.205670184,0.1,6431.81027
thr,mc,1.39367468,80,60,1,1000,1740,2,2660,4096,10000,1000000,1000000,8.214923257,0.1,7305.7
thr,mc,1.39367468,80,80,1,1000,1740,2,2660,4096,10000,1000000,1000000,10.88195639,0.1,8058.24303
thr,mc,1.39367468,90,20,1,1000,1740,2,2660,4096,10000,1000000,1000000,2.667279861,0.1,5637.723908
thr,mc,1.39367468,90,40,1,1000,1740,2,2660,4096,10000,1000000,1000000,5.205670184,0.1,6261.368571
thr,mc,1.39367468,90,60,1,1000,1740,2,2660,4096,10000,1000000,1000000,8.214923257,0.1,7017.5
thr,mc,1.39367468,90,80,1,1000,1740,2,2660,4096,10000,1000000,1000000,10.88195639,0.1,7655.855789
thr,mc,1.39367468,100,20,1,1000,1740,2,2660,4096,10000,1000000,1000000,2.667279861,0.1,5571.989485
thr,mc,1.39367468,100,40,1,1000,1740,2,2660,4096,10000,1000000,1000000,5.205670184,0.1,6127.191064
thr,mc,1.39367468,100,60,1,1000,1740,2,2660,4096,10000,1000000,1000000,8.214923257,0.1,6793.344444
thr,mc,1.39367468,100,80,1,1000,1740,2,2660,4096,10000,1000000,1000000,10.88195639,0.1,7347.046977
thr,mc,1.39367468,100,100,1,1000,1740,2,2660,4096,10000,1000000,1000000,13.79672107,0.1,8220.711084
thr,mc,1.39367468,20,20,1,1000,1740,4,3000,8192,10000,1000000,1000000,2.52111081,0.1,8263.234118
thr,mc,1.39367468,30,20,1,1000,1740,4,3000,8192,10000,1000000,1000000,2.52111081,0.1,7054.665926
thr,mc,1.39367468,40,20,1,1000,1740,4,3000,8192,10000,1000000,1000000,2.52111081,0.1,6499.377838
thr,mc,1.39367468,40,40,1,1000,1740,4,3000,8192,10000,1000000,1000000,5.276844767,0.1,8209.758182
thr,mc,1.39367468,50,20,1,1000,1740,4,3000,8192,10000,1000000,1000000,2.52111081,0.1,6180.382553
thr,mc,1.39367468,50,40,1,1000,1740,4,3000,8192,10000,1000000,1000000,5.276844767,0.1,7463.326047
thr,mc,1.39367468,60,20,1,1000,1740,4,3000,8192,10000,1000000,1000000,2.52111081,0.1,5973.315439
thr,mc,1.39367468,60,40,1,1000,1740,4,3000,8192,10000,1000000,1000000,5.276844767,0.1,6998.566415
thr,mc,1.39367468,60,60,1,1000,1740,4,3000,8192,10000,1000000,1000000,8.028645118,0.1,8191.205306
thr,mc,1.39367468,70,20,1,1000,1740,4,3000,8192,10000,1000000,1000000,2.52111081,0.1,5828.059403
thr,mc,1.39367468,70,40,1,1000,1740,4,3000,8192,10000,1000000,1000000,5.276844767,0.1,6681.349524
thr,mc,1.39367468,70,60,1,1000,1740,4,3000,8192,10000,1000000,1000000,8.028645118,0.1,7650.34
thr,mc,1.39367468,80,20,1,1000,1740,4,3000,8192,10000,1000000,1000000,2.52111081,0.1,5720.532208
thr,mc,1.39367468,80,40,1,1000,1740,4,3000,8192,10000,1000000,1000000,5.276844767,0.1,6451.04137
thr,mc,1.39367468,80,60,1,1000,1740,4,3000,8192,10000,1000000,1000000,8.028645118,0.1,7266.247246
thr,mc,1.39367468,80,80,1,1000,1740,4,3000,8192,10000,1000000,1000000,10.66923971,0.1,8104.863077
thr,mc,1.39367468,90,20,1,1000,1740,4,3000,8192,10000,1000000,1000000,2.52111081,0.1,5637.723908
thr,mc,1.39367468,90,40,1,1000,1740,4,3000,8192,10000,1000000,1000000,5.276844767,0.1,6276.229157
thr,mc,1.39367468,90,60,1,1000,1740,4,3000,8192,10000,1000000,1000000,8.028645118,0.1,6979.393165
thr,mc,1.39367468,90,80,1,1000,1740,4,3000,8192,10000,1000000,1000000,10.66923971,0.1,7690.894667
thr,mc,1.39367468,100,20,1,1000,1740,4,3000,8192,10000,1000000,1000000,2.52111081,0.1,5571.989485
thr,mc,1.39367468,100,40,1,1000,1740,4,3000,8192,10000,1000000,1000000,5.276844767,0.1,6139.010968
thr,mc,1.39367468,100,60,1,1000,1740,4,3000,8192,10000,1000000,1000000,8.028645118,0.1,6757.000674
thr,mc,1.39367468,100,80,1,1000,1740,4,3000,8192,10000,1000000,1000000,10.66923971,0.1,7374.330588
thr,mc,1.39367468,100,100,1,1000,1740,4,3000,8192,10000,1000000,1000000,13.43285772,0.1,8114.359753
thr,mc,1.39367468,20,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,8263.234118
thr,mc,1.39367468,30,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,7054.665926
thr,mc,1.39367468,40,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,6499.377838
thr,mc,1.39367468,40,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,8209.758182
thr,mc,1.39367468,50,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,6180.382553
thr,mc,1.39367468,50,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,7463.326047
thr,mc,1.39367468,60,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,5973.315439
thr,mc,1.39367468,60,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,6998.566415
thr,mc,1.39367468,60,60,1,1000,1740,4,4000,8192,10000,1000000,1000000,7.824592887,0.1,8089.16449
thr,mc,1.39367468,70,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,5828.059403
thr,mc,1.39367468,70,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,6681.349524
thr,mc,1.39367468,70,60,1,1000,1740,4,4000,8192,10000,1000000,1000000,7.824592887,0.1,7565.594237
thr,mc,1.39367468,80,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,5720.532208
thr,mc,1.39367468,80,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,6451.04137
thr,mc,1.39367468,80,60,1,1000,1740,4,4000,8192,10000,1000000,1000000,7.824592887,0.1,7193.783478
thr,mc,1.39367468,80,80,1,1000,1740,4,4000,8192,10000,1000000,1000000,10.55541825,0.1,8104.863077
thr,mc,1.39367468,90,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,5637.723908
thr,mc,1.39367468,90,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,6276.229157
thr,mc,1.39367468,90,60,1,1000,1740,4,4000,8192,10000,1000000,1000000,7.824592887,0.1,6916.102025
thr,mc,1.39367468,90,80,1,1000,1740,4,4000,8192,10000,1000000,1000000,10.55541825,0.1,7690.894667
thr,mc,1.39367468,100,20,1,1000,1740,4,4000,8192,10000,1000000,1000000,2.491594694,0.1,5571.989485
thr,mc,1.39367468,100,40,1,1000,1740,4,4000,8192,10000,1000000,1000000,5.21957712,0.1,6139.010968
thr,mc,1.39367468,100,60,1,1000,1740,4,4000,8192,10000,1000000,1000000,7.824592887,0.1,6700.820899
thr,mc,1.39367468,100,80,1,1000,1740,4,4000,8192,10000,1000000,1000000,10.55541825,0.1,7374.330588
thr,mc,1.39367468,100,100,1,1000,1740,4,4000,8192,10000,1000000,1000000,13.28942663,0.1,8259.647317
thr,mc,1.39367468,20,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.583591757,0.1,8245.202118
thr,mc,1.39367468,30,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.583591757,0.1,7043.312444
thr,mc,1.39367468,40,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.583591757,0.1,6491.092865
thr,mc,1.39367468,40,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,7888.695879
thr,mc,1.39367468,50,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.583591757,0.1,6173.86034
thr,mc,1.39367468,50,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,7216.929395
thr,mc,1.39367468,60,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.583591757,0.1,5967.937474
thr,mc,1.39367468,60,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,6798.659698
thr,mc,1.39367468,60,60,1,500,613,2,1860,4096,10000,1000000,1000000,7.970536723,0.1,7969.091673
thr,mc,1.39367468,70,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.583591757,0.1,5823.484119
thr,mc,1.39367468,70,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,6513.174032
thr,mc,1.39367468,70,60,1,500,613,2,1860,4096,10000,1000000,1000000,7.970536723,0.1,7465.872746
thr,mc,1.39367468,80,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.583591757,0.1,5716.551117
thr,mc,1.39367468,80,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,6305.903616
thr,mc,1.39367468,80,60,1,500,613,2,1860,4096,10000,1000000,1000000,7.970536723,0.1,7108.514377
thr,mc,1.39367468,80,80,1,500,613,2,1860,4096,10000,1000000,1000000,10.67386127,0.1,7932.984923
thr,mc,1.39367468,90,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.583591757,0.1,5634.200414
thr,mc,1.39367468,90,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,6148.57788
thr,mc,1.39367468,90,60,1,500,613,2,1860,4096,10000,1000000,1000000,7.970536723,0.1,6841.626481
thr,mc,1.39367468,90,80,1,500,613,2,1860,4096,10000,1000000,1000000,10.67386127,0.1,7541.9336
thr,mc,1.39367468,100,20,1,500,613,2,1860,4096,10000,1000000,1000000,2.583591757,0.1,5568.829237
thr,mc,1.39367468,100,40,1,500,613,2,1860,4096,10000,1000000,1000000,5.162133606,0.1,6025.085634
thr,mc,1.39367468,100,60,1,500,613,2,1860,4096,10000,1000000,1000000,7.970536723,0.1,6634.713393
thr,mc,1.39367468,100,80,1,500,613,2,1860,4096,10000,1000000,1000000,10.67386127,0.1,7242.894353
thr,mc,1.39367468,100,100,1,500,613,2,1860,4096,10000,1000000,1000000,13.2647722,0.1,7997.712878
thr,mc,1.39367468,20,20,1,500,613,2,2660,4096,10000,1000000,1000000,2.527373142,0.1,8245.202118
